packet_size,connection_duration,source_port,dest_port,protocol,bytes_sent,bytes_received,flow_duration,label
1336.1689267011159,0.2226787564240718,16211,80,6,1725.7474936440858,237.68726405306552,2.457548400782483,0.0
1303.9459234339213,3.0449051522289614,26815,22,6,1445.89108019494,951.6384119003044,1.4726298149295518,0.0
768.2425259339407,2.06648759490405,25924,443,17,4346.098187296931,12155.736273754022,2.546897536150541,0.0
1648.060138532288,0.09877130890308398,6098,80,6,2727.427281919594,78.96133784099055,8.242507209011196,0.0
1630.5276360899447,0.8927319174155142,47829,443,17,8881.280230243601,1119.705540980439,16.97783458229241,0.0
1502.5567283212304,6.283821025088229,27450,80,17,140.31522496249792,4762.0834132595255,5.052323455848105,0.0
1382.7064333124263,0.07831296394451606,40891,894,17,996.4449747654891,7035.314225198231,7.618623305569759,1.0
792.3146289747929,1.133836750145098,51666,443,6,5561.856665046071,4733.750108437881,3.80525531154984,0.0
1289.6773386173204,1.2238703940999978,1917,80,6,649.1841269206307,64.38063880676063,4.901788715529146,0.0
1328.6427417366153,0.4686181185051916,35182,22,6,26685.807984607418,10546.567906332846,22.15048112195239,0.0
1098.8613653891905,0.9199709051183403,20797,80,6,675.6845431151894,1254.3682171621313,2.8849950891407894,0.0
53.96655936253913,0.9234781689040747,5263,443,17,97.7993315148058,125.06200921946318,0.3427578637653133,1.0
1702.0254284072691,0.10755068147219563,21887,21,17,10716.913932455709,1044.886541021477,15.733580278754742,1.0
2443.0929506052653,2.9183119432260995,52439,443,6,391.75563012620523,21.816568703238225,7.876673493970201,0.0
1587.2889064159194,1.0774368453275396,4456,443,17,3364.3228563190723,3486.2991811505008,2.540067639279375,0.0
1628.775195361382,3.453965679565796,36163,53,6,216.18525242578832,849.4431922767262,20.197876861313397,0.0
1462.7770421169164,3.7988853754777145,61454,80,6,1227.5523991434202,86.4675057687017,2.119691587527194,0.0
540.6143923504793,0.47649928870812497,54488,80,1,3167.026167293492,613.9090482659968,2.327032628747631,0.0
1486.7430622753916,2.142111846942619,2539,443,1,171.62701793830732,266.41881469732056,4.70459969511933,0.0
69.83146170608616,1.2783857155214864,32694,80,6,62.76973278681599,302.72728844652727,1.6034193599937079,1.0
2731.621056242643,4.24314107860472,49698,53,17,5017.8123809519875,11.916621233370332,5.996111946024288,0.0
1403.8195176094387,0.48603109393259447,40118,80,6,8638.649593876784,38.69355930394356,0.8293893158496228,0.0
1650.7736711668063,2.2652475567668895,15629,22,6,2995.714817272239,692.7034719993178,0.5715876586782641,0.0
1482.6441151473784,1.8717225956861803,57264,22,6,298.4590798233101,491.0268496858275,3.827277792389752,0.0
915.660981190234,0.699970390780318,6610,80,17,2980.5236817017358,7692.155510111254,4.053955056465931,0.0
2071.4114072575103,0.2937564849613751,36709,443,6,10365.04293636518,309.9571439683487,0.5639125623589883,0.0
1875.966516343387,2.1090363271708568,55907,80,6,275.7190523657799,382.23567196683734,16.64572254215934,0.0
1895.5159735215234,2.683387507570942,57862,443,6,6153.412557774451,419.6916052475675,4.25821410243259,1.0
1045.3062726026305,0.7585053813203535,49693,80,17,1822.257193957365,739.4750543133401,0.818686548266043,0.0
2201.3971554680497,2.0703321253609963,32210,53,6,1418.4796811067433,1316.758263533411,1.8657824237562215,0.0
799.0744686038596,1.005486441162735,27952,53,6,2886.1315798625246,486.55248485100213,8.05304834168901,0.0
1793.4285469001352,2.497988341665501,33752,80,6,1663.3752640245389,3437.3048687846785,3.703621446481644,0.0
2595.227812904989,0.444326251412142,18575,80,6,4105.156279125445,109146.0254055805,1.042188253828244,0.0
1004.7318374346559,4.418462790545983,58478,22,17,34325.23369440738,210.4214049645931,0.5426553052112913,0.0
1216.851135198614,0.6776969854692375,22517,80,6,8749.71823566346,2401.0466377754833,2.8173922993610327,0.0
1549.8256825438207,0.9170546303766779,21735,25,17,3335.2513027953314,1163.3423678549636,2.0580299390143337,0.0
1248.2621729419004,0.11969524568741217,55986,443,6,325.89554180483753,8902.336638323199,5.334366980261702,0.0
724.6682844669336,0.23646875271342271,21063,80,17,703.4711204365522,1645.8295236784936,12.967828795890435,0.0
1534.2814874030137,1.4507701759768121,37585,21,6,16050.067884188775,256.49203698837283,1.4233017840098274,0.0
968.8481431369476,0.6228369344514492,10971,443,6,1167.9778653193243,106.68627360671016,9.663180861849044,0.0
1736.7962153175908,3.6094490154940124,33359,53,6,430.305638330139,3718.1414350494288,12.657600565500417,0.0
1040.2878828830983,0.029604811388883413,16883,53,17,198008.6979114603,125.51132699753764,11.614071629332203,0.0
2274.96720250877,0.9531513113094143,24146,80,17,62875.933100300084,11701.601272704967,15.190833038627114,0.0
1108.3733538318816,0.823003222683286,2601,80,6,2324.1116563861974,3315.5717967344776,9.229239821050124,0.0
1338.9692418971622,0.03903370333975423,43280,53,17,341.95221219058845,1304.2954648445714,4.5006846175920385,0.0
1906.7586086848348,0.2656196466091774,29374,53,6,10617.118316279282,79.47876940458706,2.6368596322703364,1.0
884.5678417830223,1.067651810951491,52396,80,6,1118.634476850742,4232.915534310101,3.3832971288387474,0.0
1613.7299673020648,1.357954438467984,42956,21,6,17624.857201834893,27820.60325959303,10.302595522994446,0.0
2153.5713771412143,0.06523204842956429,34822,375,6,1120.906686690267,468.62851882781484,1.7933731199570384,1.0
696.2583827193862,1.5140392750266451,32922,80,17,80080.7785256412,248.68457474553222,0.8673741893700503,0.0
1592.316929266152,1.8083867759270336,16905,25,6,1056.288615660485,912.2813272275081,0.7588796147592445,0.0
1629.9413971242118,0.019946780916305435,11809,80,6,337549.3393265823,2790.2446073669894,8.772162641756104,0.0
63.60660044072639,1.2475973399332378,7715,53,6,135.86121983620964,379.0096149419256,7.1666297753358075,1.0
881.524644560959,6.620844442019276,54168,80,6,47505.99858782908,6623.613142637565,3.442244583993989,0.0
839.7716934578618,1.4639102431696511,62981,443,6,1012.1168240609442,50082.95194075565,1.607031496439468,0.0
1760.9707828084488,2.263566426447793,18321,80,6,216.4369965282177,2122.8010955394207,5.660015681261992,0.0
1648.492336616593,0.08127511181812538,7382,561,6,29.593489602775822,572.5086210761712,0.1959556746024507,1.0
1625.2464251729384,2.974364261341995,52357,443,6,38300.09578808757,2643.8925202168098,4.199285904583735,0.0
1673.224104748488,2.96491885297936,64796,80,6,3415.3246041658936,11551.82978102777,2.541021717786078,0.0
1159.9876392107547,1.4733458524055132,20605,443,6,245.88134912704373,1509.1068384712503,19.051764060901363,0.0
1616.1268485805017,7.460555169071689,56216,443,6,41622.91359454434,2893.407239327431,3.5419157953632707,0.0
1646.5362366493407,0.2683208145687498,2486,80,6,30091.199528586465,4489.660554231561,4.0177994347872925,0.0
1142.824290986816,0.0341858401169344,64336,21,6,47323.94488496446,190.39641402770613,6.230274202153043,0.0
2432.8872555723783,2.9407281679195654,65197,80,6,204.4713653855598,2746.93955766564,3.3134631323490913,0.0
1736.9164604558937,3.2917426161318923,16535,443,6,12093.296721683559,74.89614283360028,1.2716789209816937,1.0
904.3482513986756,0.10795980717094202,11594,17,6,6425.84842321309,293.870067921266,3.8531425278245166,1.0
1828.2768043169149,0.6173561286960697,49689,443,6,51805.21374420835,10843.54013690055,14.436082086281976,0.0
1012.6591648863392,0.035416465412930004,45438,80,6,8826.045359218893,6260.845197913787,2.6374094297533284,0.0
1893.542301871226,0.6943224317033132,16498,443,6,4213.424960267778,638.8310229218146,5.691564482757146,0.0
2079.297789503702,2.966860904256224,8061,443,17,37048.03040767159,33242.580119860315,19.091340373276367,0.0
86.5928372027322,1.45945855114414,29153,22,6,116.29650759576222,79.80768788287455,8.857499819332496,1.0
1981.688064622161,0.8557146861866832,43291,21,6,25939.733848551263,727.653238578561,5.379864518636028,0.0
1706.3904634682492,0.9296001263187308,55170,443,17,1123.1642439766115,1901.1392269935138,6.65896437072967,0.0
1911.030079997245,0.0027090853886956295,14410,80,6,2111.557808671949,3.988860290269294,13.782257985603529,0.0
2448.396491326974,0.7127800478224141,59557,80,17,92.97892136798527,800.0505002977629,16.063487798615274,0.0
1377.3059419985648,2.079510173121035,55484,80,6,972.3850440437317,115.70033545455756,17.363702742267833,0.0
1123.1319178212552,7.314330908570359,7245,80,1,14483.814698572973,121.08900749030603,4.912708634993652,0.0
1055.2427851872383,3.7554299972493825,24498,80,6,9213.04446285459,636.2173379238068,2.4283212952466,0.0
1092.0948575172808,0.047755566831033,41561,80,6,12898.657215903368,28.46522763536985,0.7144646856369206,1.0
59.81996033992264,4.576587498444518,50863,80,17,124.44804323301004,217.90962941648615,2.4351223374742177,1.0
62.859223565896514,3.057545381420305,48148,80,6,75.8554418804134,29.827634260493316,14.31961410245073,1.0
1638.3453996650096,3.031677696697999,22069,80,6,490.07139807285324,1404.6930575960785,11.027159453560682,0.0
1913.591624518012,1.224962905712892,26807,80,17,1974.8276267122494,1351.1271697274362,3.7081134228606127,0.0
1506.5009459389535,1.0150132519903914,52070,80,6,859.8940198293026,546.1556765988266,3.850219814017982,0.0
2226.7670385786582,0.7216979399646261,41181,443,6,2465.6937514094916,8045.67796698651,1.8475009677163352,0.0
1367.671583381022,0.13590438126854174,5946,443,6,5155.461931957662,606.4818667870195,3.03033468868752,0.0
2860.0845832948094,0.518151300866055,47431,80,6,739.0267536711788,1047.1620647463649,6.266664298201831,0.0
1812.833673882503,0.5663276170018666,23730,443,17,1713.2722405114587,179.10970475560663,2.574425307793047,0.0
1071.4212217918587,1.323595769118734,43795,80,1,3549.231560423052,10.951221743811947,1.0411753852118886,0.0
964.5537509694439,2.7522477652134314,53359,80,6,7655.686101878137,820.0133123610407,3.8919959361124983,0.0
73.05323096075286,1.2841851772313098,33503,80,6,97.53376801867678,631.5034969415193,1.2766353430302937,1.0
1388.2686073370746,0.11916978012496816,53973,443,6,2895.874111197796,33517.31207929016,18.303901012122473,0.0
1857.0002470460458,6.330186808793513,6202,443,6,969.0621320721517,4166.751723135453,2.474268566068392,0.0
1736.6188122867725,5.719758324704087,31046,80,17,13387.082304471103,479.9863956226157,12.02114991235934,1.0
1463.5855436715635,3.0759984714558355,16264,80,6,6636.538245459078,1455.8221178380945,1.2780366978596378,0.0
1076.6031409657976,9.495288966719887,27244,25,6,2027.0662067495562,6728.018338443927,1.0487248557892601,0.0
742.5763876570677,1.5726415532925795,37760,80,17,7863.864644633669,3082.542597180674,4.797310871974133,0.0
1276.7425239664894,6.5811921595658,3740,80,17,1385.3427245360963,30878.383922755213,7.5565466834647275,0.0
1928.1993971617362,0.15723170689833965,17598,25,6,1031.9773126061966,226.1519597420076,4.182369831530097,0.0
1607.046872065102,0.9104057992925537,47303,21,6,66.77746614095288,7708.419206148001,1.305497266826134,0.0
877.130610644006,0.5107686587971821,18743,443,6,1547.1252109484315,470.71618337945193,0.19315512226599707,0.0
1586.590462925591,0.4358968491046164,9205,443,1,87.79056531330505,1615.230563968264,4.815455163808659,0.0
1692.6586898644184,0.30351397474217,46787,80,6,829.806301881357,359.47549490389866,0.7022749582435803,0.0
1058.0712818994334,1.9479119447839621,45090,80,6,10998.212883959846,825.4953694634931,2.10169884977975,1.0
1576.862552972764,3.0403085822463196,50554,443,6,146.8865694219776,1674.255923118135,5.631738216226973,0.0
1529.1043592229998,1.7269146453916535,62850,80,6,2039.1944097557177,3592.1533785621755,0.5158337329984339,0.0
928.5148510846884,0.3179040313356503,21237,443,6,3398.0171032056883,1239.8110683475772,0.680539142700285,0.0
1678.8936801741415,3.3333266916293085,7404,53,17,1849.760761010882,7.59659896904575,0.3182476876425814,0.0
1780.3922631841172,2.020953976434794,1639,53,17,1138.3445598394658,940.2092749409065,27.707207161100868,0.0
2041.5256215876384,0.9825875895555617,64006,80,1,5714.588825550433,20760.377573037047,2.4475779257435932,0.0
2026.9010260174514,2.242515314134136,52506,443,6,7541.666072633661,925.4280683521166,11.811419003908487,0.0
811.1653160214545,0.6019533891974342,64512,443,17,2990.0705370086366,21959.687832692733,1.7377664962129975,0.0
59.96841272585431,0.8468270689879257,51930,25,17,109.50165461936156,862.3028227504055,6.99593690302491,1.0
1757.5176336043298,4.989570803925409,1487,80,6,16805.67432996764,47.27762590873031,1.2363271447749875,0.0
1756.8929754561043,0.686402265780928,32997,80,6,216.7012939111517,461.3192445949974,3.4490110027254257,0.0
1757.5238431530238,1.2697122742597884,10182,80,6,11787.054323153456,358.9318828664474,8.70387968398865,0.0
3426.3657453273604,4.417117608523501,21675,80,17,6900.77347854952,692.9333893668204,8.473192800603911,0.0
1785.4452553465835,2.4600953036874644,4182,80,6,4438.419784238838,102.44879524739208,7.906213725821528,0.0
2067.7828200902995,0.1284440249481455,21032,22,17,2922.5418364728735,1077.4550090818348,8.678817022696785,0.0
1977.0008817466012,0.31870212680931154,47226,443,6,68.03772985929781,568.7723798434646,1.18793859747401,0.0
1825.695625652899,0.01574499544794723,5962,80,17,47796.35804374904,14410.663246516795,3.290988192507405,0.0
56.35231710147467,1.993493413602983,39209,443,6,88.42156554750169,97.46815957202523,3.3166942278263782,1.0
1879.4846102466336,1.1872315740204675,23412,80,17,435.81578744639245,1792.4476611901002,11.059267227448164,0.0
1113.587392731214,0.288375601180207,9905,25,6,13597.202744686492,2495.030531624726,1.7612226451082829,0.0
1381.5906966299956,6.337036686630444,60990,53,17,4348.905133904005,5166.556947341028,13.404307924930377,0.0
1257.3182260854483,1.5085977092569254,6627,53,6,928.8952168216221,529.9720378406474,2.9964242082770887,0.0
1540.9370696931612,0.5538622606184095,36004,25,6,32324.71654781214,1705.4801947001247,5.540086939073408,0.0
2657.3292833367545,1.3887101041050312,23528,80,6,1259.312835236936,2222.8740415603916,1.5659096544625941,0.0
566.3674037041259,2.2764970525465125,55994,80,6,44902.699714408045,40.57988088219619,2.6406906779396633,0.0
1843.1300951872568,0.15860426954010162,17790,443,6,8678.124647712313,569.4089067640386,6.185940751768402,0.0
693.6420644051741,0.6423503531701857,52432,53,6,20193.528339994242,1027.2800624000731,3.5948603736690203,0.0
1264.0340671052832,3.289772604701704,29410,80,17,9491.678498032956,1298.74856854643,13.347129941238778,0.0
55.42827626108294,1.2311314431146945,12719,80,6,109.83628802175926,1267.3431554717333,6.680382576151186,1.0
1532.1400095477313,1.581860255211607,18820,21,6,4584.612485768404,2630.798219445523,4.155188019970468,0.0
961.127611035347,1.1341430336046225,43567,80,6,696.7050189427338,52849.83419342341,10.887246074950161,0.0
59.00083645497181,0.08978541780031406,15583,443,6,59.3631080723728,333.3332873986699,5.476434949867276,1.0
1839.798874467338,0.3624437948503873,39938,443,1,18634.718169540054,2350.4064393688386,5.210977455577216,0.0
1134.8166841414316,1.1795271348445522,34163,80,6,12563.102491467764,14803.314272288177,1.4142775828253382,0.0
1608.2292947909875,0.469383616498048,55982,80,17,8123.423273505094,30.045796271901246,2.511452141398588,0.0
1522.7859199519069,0.10254243907225369,39357,22,6,45.082465250815275,1874.8091743181317,5.749059294145166,0.0
1174.1998261970916,3.7113120927748615,9826,443,6,1946.0398923182156,38.06295072153068,11.118486559179972,0.0
2571.972044662663,7.947002206390479,9331,53,17,1577.2239031154343,86782.08461711934,1.8956799593708975,0.0
1816.9595111590056,3.151453873135485,41229,80,6,328.1546082287099,3115.3645927557345,1.213451896535633,0.0
487.42870667119644,3.8453532045389562,34238,80,6,18169.78343095872,2378.395347675371,4.503267894780511,0.0
69.42504229664516,0.5540834454184227,35183,22,6,125.17522479520136,25.874345119113308,0.3478067621869799,1.0
1169.1067676158061,6.469348709717576,12540,443,17,15887.239134236024,399.8207657599935,6.268296625890169,0.0
1926.216667398112,0.43861609368275645,51516,80,6,42551.76010885312,403.59337874244915,6.072448623642522,0.0
1103.7396307836498,6.049490636404103,30110,22,6,1959.2490155345063,37530.57104988487,2.192261492176901,0.0
1442.6317792665504,10.52562786397859,49246,80,6,2569.1287484934664,4714.520408199114,11.15959193850622,0.0
1752.4936394902286,2.487665563369364,31504,80,6,20642.729857480193,40.21124187520622,3.4875950307829195,0.0
1932.8775970850606,7.941819778852892,53115,80,1,647.2228643017115,2804.5671847211443,5.18897302546441,0.0
899.8517964721119,1.6858007251188125,63511,80,6,11176.324696664915,54.28193228779988,1.175944543253777,0.0
1332.7493820795257,0.600972144984639,45683,443,6,475.502102980284,42.15416885225562,2.700760141859788,0.0
1262.527344419522,0.116643858162724,48790,848,17,261.1555452863637,2715.806298280075,9.91765917249505,1.0
1173.335383713144,1.8006425275232356,39761,22,6,5388.279729427107,4863.619836479251,1.197251099164256,0.0
2382.7271201405483,0.15177940442768775,10289,53,6,2826.023948095872,2744.9199188698585,2.476191840057997,0.0
1702.4908554804779,1.947539206789902,49653,80,6,95.39168140674163,47059.36478282015,1.91418931334691,0.0
869.5580228324774,7.9454404157507765,54989,80,6,50545.13127822664,2292.745009184764,0.8191294151525436,0.0
1958.930973527388,0.4217078822306674,53745,80,6,1300.5804232529747,1541.0024382122326,1.7104654471848524,0.0
2561.0780985063166,3.14616487231249,6478,80,6,8278.026211578737,96.34939573864241,1.3248581466934306,0.0
2016.2326302755735,4.769734477902515,36942,443,6,73892.49182588526,6095.020207336314,12.85844607679895,0.0
740.3150170229933,5.754178071784992,27205,22,6,4891.277288526675,40.33064086437297,6.756157641122387,0.0
1257.8829635668744,6.444543388896397,16410,22,6,38047.25168856612,62363.66840147727,1.8997294188344571,0.0
2133.455574593311,1.4740294441139088,40206,80,6,530.5381704534578,6257.874592757216,7.205633832690599,0.0
1146.1652671906097,7.571477569718712,38449,80,6,51122.02534339607,290568.52288720635,0.1119436022445468,0.0
1721.9097140731142,2.831942447448347,57123,443,1,571.5037289347299,2389.062281619939,3.738277775982331,0.0
1887.3170267146684,0.35269034896171253,44278,80,6,12561.020339350827,6907.286322443406,1.440641284784243,1.0
1036.5347642109584,1.2959656642766406,25351,443,17,162.49856614778315,629.9609164212915,0.6070095333142876,0.0
1470.2373219690999,2.5340465578425038,53838,53,6,5099.251839591512,1005.7017386288084,10.760427996286563,0.0
